"","Rep","Year","RepSeason","NInds","NOccupCells","Occup.Suit","min_X","max_X","min_Y","max_Y","ID","K","Rmax","Dispersal"
"1",0,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"2",0,1,0,242,23,0.0543735,523235,528635,175700,183400,1,20,10,800
"3",0,2,0,316,28,0.0661939,523235,528635,175700,183400,1,20,10,800
"4",0,3,0,373,46,0.108747,523235,528735,175700,183400,1,20,10,800
"5",0,4,0,528,59,0.13948,523235,528635,175700,183400,1,20,10,800
"6",0,5,0,800,77,0.182033,523235,528735,175700,183400,1,20,10,800
"7",0,6,0,1055,91,0.21513,523235,528735,175500,183400,1,20,10,800
"8",0,7,0,1320,115,0.271868,523235,528735,175500,184000,1,20,10,800
"9",0,8,0,1636,130,0.307329,523235,528735,175500,184100,1,20,10,800
"10",0,9,0,1857,142,0.335697,523235,528735,175500,184100,1,20,10,800
"11",0,10,0,2229,153,0.361702,523235,529535,175500,184100,1,20,10,800
"12",1,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"13",1,1,0,217,24,0.0567376,523235,528635,175700,183400,1,20,10,800
"14",1,2,0,301,35,0.0827423,523235,528635,175700,183400,1,20,10,800
"15",1,3,0,414,47,0.111111,523235,528635,175700,183400,1,20,10,800
"16",1,4,0,591,60,0.141844,523235,528635,175700,186400,1,20,10,800
"17",1,5,0,847,80,0.189125,523235,528735,175700,186400,1,20,10,800
"18",1,6,0,1059,106,0.250591,523235,528735,175700,186700,1,20,10,800
"19",1,7,0,1399,126,0.297872,523235,528735,175700,186700,1,20,10,800
"20",1,8,0,1777,143,0.338061,522835,528735,175700,186900,1,20,10,800
"21",1,9,0,2073,164,0.387707,522835,528735,175700,187000,1,20,10,800
"22",1,10,0,2466,195,0.460993,522835,528735,175700,187200,1,20,10,800
"23",2,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"24",2,1,0,254,27,0.0638298,523235,528635,175700,183400,1,20,10,800
"25",2,2,0,316,34,0.0803782,523235,528635,175700,183400,1,20,10,800
"26",2,3,0,427,46,0.108747,523235,528635,175700,183400,1,20,10,800
"27",2,4,0,612,59,0.13948,523235,528635,175700,183400,1,20,10,800
"28",2,5,0,797,82,0.193853,523235,528735,175700,183400,1,20,10,800
"29",2,6,0,1067,107,0.252955,523235,528735,175700,186000,1,20,10,800
"30",2,7,0,1428,128,0.3026,523235,528735,175700,186000,1,20,10,800
"31",2,8,0,1851,140,0.330969,523235,528735,175700,186000,1,20,10,800
"32",2,9,0,2059,155,0.36643,523235,528735,175700,186400,1,20,10,800
"33",2,10,0,2344,164,0.387707,523235,528735,175700,186700,1,20,10,800
"34",3,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"35",3,1,0,243,23,0.0543735,523235,528635,175700,183400,1,20,10,800
"36",3,2,0,282,33,0.0780142,523235,528635,175700,183400,1,20,10,800
"37",3,3,0,363,47,0.111111,523235,528635,175700,183400,1,20,10,800
"38",3,4,0,573,66,0.156028,523235,528635,175700,183400,1,20,10,800
"39",3,5,0,852,87,0.205674,523235,528735,175700,184100,1,20,10,800
"40",3,6,0,1155,112,0.264775,522735,528735,175700,184100,1,20,10,800
"41",3,7,0,1515,136,0.321513,522735,528735,175700,184100,1,20,10,800
"42",3,8,0,1892,149,0.352246,522735,528735,175700,184100,1,20,10,800
"43",3,9,0,2218,159,0.375887,522735,528735,175700,184100,1,20,10,800
"44",3,10,0,2503,165,0.390071,522735,528735,175700,184100,1,20,10,800
"45",4,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"46",4,1,0,271,28,0.0661939,523235,528635,175700,183400,1,20,10,800
"47",4,2,0,306,40,0.0945626,523235,528635,175700,183400,1,20,10,800
"48",4,3,0,443,56,0.132388,522835,528735,175700,183400,1,20,10,800
"49",4,4,0,718,72,0.170213,522835,528735,175700,183400,1,20,10,800
"50",4,5,0,961,91,0.21513,522835,528735,175500,183400,1,20,10,800
"51",4,6,0,1218,118,0.27896,522735,528735,175500,186600,1,20,10,800
"52",4,7,0,1565,139,0.328605,522735,528735,175500,186600,1,20,10,800
"53",4,8,0,1943,150,0.35461,522735,528735,175500,186600,1,20,10,800
"54",4,9,0,2195,169,0.399527,522735,528735,175500,187200,1,20,10,800
"55",4,10,0,2493,182,0.43026,522735,528735,175500,187500,1,20,10,800
"56",5,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"57",5,1,0,272,26,0.0614657,523235,528635,175700,183400,1,20,10,800
"58",5,2,0,306,40,0.0945626,523235,528635,175700,183400,1,20,10,800
"59",5,3,0,490,56,0.132388,523235,528635,175700,183400,1,20,10,800
"60",5,4,0,709,69,0.163121,523235,528635,175700,183400,1,20,10,800
"61",5,5,0,1012,93,0.219858,523235,528635,175700,184100,1,20,10,800
"62",5,6,0,1213,117,0.276596,523235,528735,175700,184100,1,20,10,800
"63",5,7,0,1592,130,0.307329,523235,528735,175700,184100,1,20,10,800
"64",5,8,0,1916,143,0.338061,523235,528735,175700,184100,1,20,10,800
"65",5,9,0,2272,150,0.35461,523235,528735,175700,184100,1,20,10,800
"66",5,10,0,2347,156,0.368794,523235,528735,175700,184100,1,20,10,800
"67",6,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"68",6,1,0,235,22,0.0520095,523235,528735,175700,183400,1,20,10,800
"69",6,2,0,276,26,0.0614657,523235,528735,175700,183400,1,20,10,800
"70",6,3,0,355,39,0.0921986,523235,528735,175700,183400,1,20,10,800
"71",6,4,0,467,53,0.125296,523235,528735,175700,183400,1,20,10,800
"72",6,5,0,701,71,0.167849,523235,528735,175700,183400,1,20,10,800
"73",6,6,0,899,93,0.219858,523235,528735,175700,183400,1,20,10,800
"74",6,7,0,1280,107,0.252955,523235,528735,175700,183400,1,20,10,800
"75",6,8,0,1532,128,0.3026,523235,528735,175700,183400,1,20,10,800
"76",6,9,0,1829,141,0.333333,523235,528735,175700,183400,1,20,10,800
"77",6,10,0,2104,152,0.359338,523235,528735,175700,184100,1,20,10,800
"78",7,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"79",7,1,0,216,28,0.0661939,523235,528635,175700,183400,1,20,10,800
"80",7,2,0,297,39,0.0921986,523235,528635,175700,183400,1,20,10,800
"81",7,3,0,496,52,0.122931,523235,528735,175700,183400,1,20,10,800
"82",7,4,0,657,70,0.165485,523235,528735,175700,183400,1,20,10,800
"83",7,5,0,924,95,0.224586,523235,528735,175700,183400,1,20,10,800
"84",7,6,0,1159,113,0.267139,523235,528735,175700,183400,1,20,10,800
"85",7,7,0,1466,130,0.307329,523235,528735,175700,183400,1,20,10,800
"86",7,8,0,1831,146,0.345154,523235,528735,175700,183400,1,20,10,800
"87",7,9,0,2155,156,0.368794,523235,528735,175700,186600,1,20,10,800
"88",7,10,0,2323,168,0.397163,523235,528735,175700,186800,1,20,10,800
"89",8,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"90",8,1,0,255,23,0.0543735,523235,528735,175700,183400,1,20,10,800
"91",8,2,0,325,33,0.0780142,523235,528735,175700,183400,1,20,10,800
"92",8,3,0,414,53,0.125296,523235,528735,175500,183400,1,20,10,800
"93",8,4,0,620,68,0.160756,522835,528735,175500,183400,1,20,10,800
"94",8,5,0,860,84,0.198582,522835,528735,175500,183400,1,20,10,800
"95",8,6,0,1134,105,0.248227,522835,528735,175500,183400,1,20,10,800
"96",8,7,0,1413,124,0.293144,522835,528735,175500,183900,1,20,10,800
"97",8,8,0,1769,143,0.338061,522835,528735,175500,184000,1,20,10,800
"98",8,9,0,2109,160,0.378251,522835,528735,175500,184000,1,20,10,800
"99",8,10,0,2415,169,0.399527,522835,528735,175500,184000,1,20,10,800
"100",9,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"101",9,1,0,239,28,0.0661939,523235,528735,175700,183400,1,20,10,800
"102",9,2,0,299,40,0.0945626,523235,528735,175700,183400,1,20,10,800
"103",9,3,0,509,59,0.13948,523235,528735,175700,183400,1,20,10,800
"104",9,4,0,706,73,0.172577,523235,528735,175700,183400,1,20,10,800
"105",9,5,0,991,97,0.229314,523235,528735,175700,183400,1,20,10,800
"106",9,6,0,1271,113,0.267139,523235,528735,175700,183400,1,20,10,800
"107",9,7,0,1650,134,0.316785,523235,528735,175600,184000,1,20,10,800
"108",9,8,0,1899,143,0.338061,523235,528735,175600,184000,1,20,10,800
"109",9,9,0,2157,160,0.378251,522735,528735,175500,184100,1,20,10,800
"110",9,10,0,2417,169,0.399527,522735,528735,175500,184100,1,20,10,800
"111",10,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"112",10,1,0,222,23,0.0543735,523235,528635,175700,183400,1,20,10,800
"113",10,2,0,289,33,0.0780142,523235,528635,175600,183400,1,20,10,800
"114",10,3,0,421,52,0.122931,523235,528735,175600,183400,1,20,10,800
"115",10,4,0,654,67,0.158392,523235,528735,175500,183400,1,20,10,800
"116",10,5,0,908,83,0.196217,523235,528735,175500,183400,1,20,10,800
"117",10,6,0,1168,105,0.248227,523235,528735,175500,183400,1,20,10,800
"118",10,7,0,1390,127,0.300236,523235,528735,175500,183400,1,20,10,800
"119",10,8,0,1758,146,0.345154,523235,528735,175500,183400,1,20,10,800
"120",10,9,0,2118,157,0.371158,523235,528735,175500,183400,1,20,10,800
"121",10,10,0,2364,169,0.399527,523235,528735,175500,186700,1,20,10,800
"122",11,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"123",11,1,0,235,20,0.0472813,523235,528635,175700,183400,1,20,10,800
"124",11,2,0,290,31,0.073286,523235,528635,175700,183400,1,20,10,800
"125",11,3,0,409,42,0.0992908,523235,528635,175700,183400,1,20,10,800
"126",11,4,0,572,69,0.163121,523235,528735,175700,183400,1,20,10,800
"127",11,5,0,799,93,0.219858,523235,528735,175700,183400,1,20,10,800
"128",11,6,0,1170,113,0.267139,523235,528735,175700,184000,1,20,10,800
"129",11,7,0,1576,134,0.316785,523235,528735,175700,184000,1,20,10,800
"130",11,8,0,1931,143,0.338061,523235,528735,175700,184000,1,20,10,800
"131",11,9,0,2289,155,0.36643,523235,528735,175700,184100,1,20,10,800
"132",11,10,0,2340,163,0.385343,523235,528735,175700,184100,1,20,10,800
"133",12,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"134",12,1,0,257,32,0.0756501,523235,528635,175700,183400,1,20,10,800
"135",12,2,0,338,43,0.101655,523235,528635,175700,183400,1,20,10,800
"136",12,3,0,551,64,0.1513,523235,528635,175700,183400,1,20,10,800
"137",12,4,0,809,87,0.205674,523235,528735,175700,183400,1,20,10,800
"138",12,5,0,1077,104,0.245863,523235,528735,175700,184000,1,20,10,800
"139",12,6,0,1426,118,0.27896,523235,528735,175700,184000,1,20,10,800
"140",12,7,0,1715,140,0.330969,522835,528735,175700,184000,1,20,10,800
"141",12,8,0,2068,152,0.359338,522835,528735,175700,184000,1,20,10,800
"142",12,9,0,2250,158,0.373522,522835,528735,175700,184000,1,20,10,800
"143",12,10,0,2551,167,0.394799,522535,528735,175600,184000,1,20,10,800
"144",13,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"145",13,1,0,267,22,0.0520095,523235,528735,175700,183400,1,20,10,800
"146",13,2,0,285,33,0.0780142,523235,528735,175700,183400,1,20,10,800
"147",13,3,0,377,45,0.106383,523235,528735,175700,183400,1,20,10,800
"148",13,4,0,540,63,0.148936,523235,528735,175700,187000,1,20,10,800
"149",13,5,0,814,77,0.182033,523235,528735,175700,187000,1,20,10,800
"150",13,6,0,1044,101,0.238771,523235,528735,175700,187000,1,20,10,800
"151",13,7,0,1339,132,0.312057,523235,528735,175700,187600,1,20,10,800
"152",13,8,0,1866,165,0.390071,523235,528735,175700,187600,1,20,10,800
"153",13,9,0,2246,205,0.484634,523235,529735,175700,187600,1,20,10,800
"154",13,10,0,2919,254,0.600473,523235,529735,175700,187600,1,20,10,800
"155",14,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"156",14,1,0,245,29,0.0685579,523235,528735,175700,183400,1,20,10,800
"157",14,2,0,340,44,0.104019,523235,528735,175700,183400,1,20,10,800
"158",14,3,0,523,58,0.137116,523235,528735,175700,183400,1,20,10,800
"159",14,4,0,758,81,0.191489,523235,528735,175700,183400,1,20,10,800
"160",14,5,0,1049,97,0.229314,523235,528735,175700,183400,1,20,10,800
"161",14,6,0,1331,113,0.267139,523235,528735,175700,183400,1,20,10,800
"162",14,7,0,1600,129,0.304965,523235,528735,175700,184100,1,20,10,800
"163",14,8,0,1988,146,0.345154,523235,528735,175700,184100,1,20,10,800
"164",14,9,0,2264,163,0.385343,523235,529735,175700,184100,1,20,10,800
"165",14,10,0,2437,173,0.408983,523235,529735,175700,186500,1,20,10,800
"166",15,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"167",15,1,0,261,26,0.0614657,523235,528635,175700,183400,1,20,10,800
"168",15,2,0,313,40,0.0945626,523235,528735,175700,183400,1,20,10,800
"169",15,3,0,457,57,0.134752,523235,528735,175700,184100,1,20,10,800
"170",15,4,0,706,74,0.174941,523235,528735,175700,184100,1,20,10,800
"171",15,5,0,899,89,0.210402,523235,528735,175700,184100,1,20,10,800
"172",15,6,0,1194,106,0.250591,523235,528735,175700,184100,1,20,10,800
"173",15,7,0,1536,124,0.293144,523235,528735,175500,184100,1,20,10,800
"174",15,8,0,1781,144,0.340426,523235,529735,175500,184100,1,20,10,800
"175",15,9,0,2091,155,0.36643,523235,529735,175500,184100,1,20,10,800
"176",15,10,0,2459,162,0.382979,523235,529735,175500,184100,1,20,10,800
"177",16,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"178",16,1,0,251,23,0.0543735,523235,528635,175700,186400,1,20,10,800
"179",16,2,0,281,37,0.0874704,523235,528635,175700,186400,1,20,10,800
"180",16,3,0,413,54,0.12766,523235,528635,175700,186400,1,20,10,800
"181",16,4,0,690,77,0.182033,523235,528635,175700,186400,1,20,10,800
"182",16,5,0,999,103,0.243499,523235,528635,175700,186400,1,20,10,800
"183",16,6,0,1341,118,0.27896,523235,528635,175700,186400,1,20,10,800
"184",16,7,0,1698,140,0.330969,523235,528635,175700,187200,1,20,10,800
"185",16,8,0,2174,164,0.387707,523235,528735,175700,187200,1,20,10,800
"186",16,9,0,2411,186,0.439716,523235,528735,175700,187200,1,20,10,800
"187",16,10,0,2793,214,0.50591,523235,528735,175700,187600,1,20,10,800
"188",17,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"189",17,1,0,276,24,0.0567376,523235,528635,175700,183900,1,20,10,800
"190",17,2,0,285,30,0.070922,523235,528635,175700,183400,1,20,10,800
"191",17,3,0,429,40,0.0945626,523235,528635,175700,183400,1,20,10,800
"192",17,4,0,518,59,0.13948,523235,528735,175700,183400,1,20,10,800
"193",17,5,0,717,84,0.198582,523235,528735,175700,187300,1,20,10,800
"194",17,6,0,1056,105,0.248227,523235,528735,175600,187300,1,20,10,800
"195",17,7,0,1424,127,0.300236,523235,528735,175500,187300,1,20,10,800
"196",17,8,0,1795,145,0.34279,523235,528735,175500,187300,1,20,10,800
"197",17,9,0,2129,161,0.380615,523235,528735,175500,187500,1,20,10,800
"198",17,10,0,2392,186,0.439716,523235,528735,175500,187500,1,20,10,800
"199",18,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"200",18,1,0,259,26,0.0614657,523235,528735,175700,183400,1,20,10,800
"201",18,2,0,317,33,0.0780142,523235,528735,175700,183400,1,20,10,800
"202",18,3,0,479,45,0.106383,523235,528735,175700,183400,1,20,10,800
"203",18,4,0,574,55,0.130024,523235,528735,175700,183400,1,20,10,800
"204",18,5,0,764,73,0.172577,522735,528735,175700,183400,1,20,10,800
"205",18,6,0,950,100,0.236407,522735,528735,175700,184100,1,20,10,800
"206",18,7,0,1249,120,0.283688,522735,528735,175700,184100,1,20,10,800
"207",18,8,0,1734,139,0.328605,522735,528735,175700,186500,1,20,10,800
"208",18,9,0,2022,155,0.36643,522735,528735,175700,186900,1,20,10,800
"209",18,10,0,2334,166,0.392435,522735,528735,175700,186900,1,20,10,800
"210",19,0,0,375,15,0.035461,523235,528635,175700,183400,1,20,10,800
"211",19,1,0,261,24,0.0567376,523235,528735,175700,183400,1,20,10,800
"212",19,2,0,314,37,0.0874704,523235,528735,175500,183400,1,20,10,800
"213",19,3,0,415,50,0.118203,523235,528735,175500,183400,1,20,10,800
"214",19,4,0,596,76,0.179669,523235,528735,175500,183400,1,20,10,800
"215",19,5,0,901,101,0.238771,523235,528735,175500,184100,1,20,10,800
"216",19,6,0,1261,121,0.286052,523235,528735,175500,184100,1,20,10,800
"217",19,7,0,1725,144,0.340426,523235,528735,175500,184100,1,20,10,800
"218",19,8,0,2075,158,0.373522,522835,528735,175500,184100,1,20,10,800
"219",19,9,0,2337,171,0.404255,522735,528735,175500,186100,1,20,10,800
"220",19,10,0,2545,176,0.416076,522735,528735,175500,186100,1,20,10,800
"221",0,0,0,375,15,0.035461,523235,528635,175700,183400,2,50,10,800
"222",0,1,0,554,35,0.0827423,523235,528635,175700,183400,2,50,10,800
"223",0,2,0,762,55,0.130024,523235,528735,175700,183400,2,50,10,800
"224",0,3,0,1271,81,0.191489,523235,528735,175700,183400,2,50,10,800
"225",0,4,0,2026,125,0.295508,523235,528735,175700,183400,2,50,10,800
"226",0,5,0,3224,157,0.371158,523235,528735,175700,184100,2,50,10,800
"227",0,6,0,4720,169,0.399527,523235,528735,175700,184100,2,50,10,800
